,file,id_event,string,begin,end,ALINK,TLINK,contextualAspect,contextualModality,degree,docTimeRel,eventType,permanence,polarity
2854,ES100417.xml,9832,aprecia,1264,1271,0.0,0,0.0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
2858,ES100417.xml,9906,radiografía,1383,1394,0.0,11366,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2860,ES100417.xml,9952,solicita,1470,1478,0.0,11372 11375,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2861,ES100417.xml,9969,serología,1479,1488,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2863,ES100417.xml,10005,IgG,1683,1686,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2864,ES100417.xml,10031,enzimoinmunoensayo,1703,1721,0.0,10996,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2866,ES100417.xml,10065,Ig,1795,1797,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2868,ES100417.xml,10101,IgG,1885,1888,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2870,ES100417.xml,10137,IgG,1973,1976,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2871,ES100417.xml,10156,Virus,1999,2004,0.0,11422 11425 11428,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2872,ES100417.xml,10173,IgG,2074,2077,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2873,ES100417.xml,10192,IgM,2091,2094,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2875,ES100417.xml,10228,RPR,2124,2127,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2876,ES100417.xml,10247,Rubéola,2152,2159,0.0,11446 11449 11452,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2877,ES100417.xml,10264,vacunados,2186,2195,0.0,11096,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2878,ES100417.xml,10281,IgG,2202,2205,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2879,ES100417.xml,10300,IgG,2224,2227,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2880,ES100417.xml,10319,Virus,2251,2256,0.0,11460 11463,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2881,ES100417.xml,10336,IgG,2362,2365,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2883,ES100417.xml,10372,descartar,2427,2436,0.0,11470,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2887,ES100417.xml,10440,casos,2592,2597,0.0,0,0.0,GENERIC,0,BEFORE,0,FINITE,POS
2888,ES100417.xml,10459,explora,2619,2626,0.0,11476,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2891,ES100417.xml,10527,índice,2772,2778,0.0,11482 11485,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2892,ES100417.xml,10544,magnesemia,2802,2812,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2893,ES100417.xml,10563,seguido,2862,2869,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2894,ES100417.xml,10582,evolución,2873,2882,0.0,11172 11175,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2896,ES100417.xml,10616,percepción,2933,2943,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2897,ES100417.xml,10635,proyección,2946,2956,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2898,ES100417.xml,10688,potenciales,2997,3008,0.0,11506,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2899,ES100417.xml,10705,estimulación,3032,3044,0.0,11188,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2900,ES100417.xml,10654,asimetría,3089,3098,0.0,11194,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2901,ES100417.xml,10671,detrimento,3104,3114,0.0,11200,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2902,ES100417.xml,10722,planteó,3129,3136,0.0,11512,0.0,ACTUAL,0,BEFORE,0,FINITE,NEG
2903,ES100417.xml,10739,penalización,3146,3158,0.0,0,0.0,HYPOTHETICAL-OTHER,0,BEFORE,0,FINITE,NEG
2904,ES100417.xml,10758,tamaño,3183,3189,0.0,11206,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2905,ES100417.xml,10775,ecografía,3239,3248,0.0,0,0.0,HYPOTHETICAL-OTHER,0,BEFORE,0,FINITE,POS
2906,ES100417.xml,10794,decidió,3265,3272,0.0,11212,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2907,ES100417.xml,10811,esperar,3273,3280,0.0,11218,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2908,ES100417.xml,10828,tenga,3299,3304,0.0,11224,0.0,ACTUAL,0,AFTER,0,FINITE,POS
2909,ES100417.xml,10845,colabore,3316,3324,0.0,0,0.0,ACTUAL,0,AFTER,0,FINITE,POS
2910,ES100417.xml,10864,realizarla,3328,3338,0.0,11230,0.0,ACTUAL,0,AFTER,0,FINITE,POS
2911,ES100832.xml,8468,anexectomía,46,57,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2913,ES100832.xml,8504,evolución,109,118,0.0,10357,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2916,ES100832.xml,8557,remitiendo,164,174,8754.0,0,0.0,ACTUAL,LITTLE,BEFORE,ASPECTUAL,FINITE,POS
2917,ES100832.xml,8574,sintomatología,181,195,0.0,10377 10380,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2923,ES100832.xml,8682,acude,369,374,0.0,10738,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2924,ES100832.xml,8699,valoración,403,413,0.0,10424,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2925,ES100832.xml,10407,prescribe,424,433,0.0,10744 10747 10750,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2926,ES100832.xml,8716,tratamiento,434,445,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2927,ES100832.xml,8735,observación,460,471,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2930,ES100832.xml,8796,refiriendo,560,570,0.0,0,0.0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
2933,ES100832.xml,8853,avisa,613,618,0.0,10436,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2934,ES100832.xml,8870,decide,649,655,0.0,10442,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2935,ES100832.xml,8887,traslado,659,667,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2936,ES100832.xml,8906,exploración,687,698,0.0,10466 10469,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2937,ES100832.xml,8923,estado,725,731,0.0,10448,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2940,ES100832.xml,8974,captarse,788,796,0.0,0,0.0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,NEG
2941,ES100832.xml,8993,presión,800,807,0.0,10476,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2942,ES100832.xml,9010,palpar,851,857,0.0,0,0.0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,NEG
2946,ES100832.xml,9088,analítica,957,966,0.0,10798 10801,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2947,ES100832.xml,9105,gasometría,969,979,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2948,ES100832.xml,9124,manifiesto,994,1004,0.0,0,0.0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
2951,ES100832.xml,9177,pH,1066,1068,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2952,ES100832.xml,9196,HCO3,1075,1079,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2953,ES100832.xml,9215,EB,1091,1093,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2954,ES100832.xml,9234,ingresa,1121,1128,0.0,10808 10811,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2955,ES100832.xml,9251,tratamiento,1197,1208,0.0,10539,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2957,ES100832.xml,9285,empeora,1258,1265,0.0,10548,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2958,ES100832.xml,9302,fallece,1268,1275,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2959,ES100832.xml,9321,maniobras,1318,1327,0.0,10560,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2960,ES100832.xml,9338,evolución,1371,1380,0.0,10566,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2962,ES100832.xml,9372,certifica,1437,1446,0.0,10818,0.0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
2963,ES100832.xml,9389,defunción,1450,1459,0.0,10578,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2964,ES100832.xml,9406,Hallazgos,1462,1471,0.0,10584,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2965,ES100832.xml,9423,significativos,1503,1517,0.0,10590,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2966,ES100832.xml,9440,examen,1525,1531,0.0,10824,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2969,ES100832.xml,9491,examen,1740,1746,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2970,ES100832.xml,9510,aprecia,1777,1784,0.0,0,0.0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
2976,ES100832.xml,9614,Fluido,1970,1976,0.0,10846,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2977,ES100832.xml,9631,aspecto,2072,2079,0.0,10852 10855,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2978,ES100832.xml,9648,punteado,2096,2104,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2979,ES100832.xml,9667,aspecto,2165,2172,0.0,10862,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2980,ES100832.xml,9684,aspecto,2226,2233,0.0,10868 10871,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2981,ES100832.xml,9701,hallazgo,2275,2283,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2982,ES100832.xml,9720,remiten,2343,2350,0.0,10626,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2983,ES100832.xml,9737,estudios,2356,2364,0.0,10878,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2985,ES100832.xml,9771,resultados,2660,2670,0.0,10884,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2986,ES100832.xml,9788,técnicas,2717,2725,0.0,10638 10641 10644,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2987,ES100832.xml,9805,cultivo,2739,2746,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2989,ES100832.xml,9841,PCR,2786,2789,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2990,ES100832.xml,9860,detectan,2806,2814,0.0,0,0.0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
2992,ES100832.xml,9896,caracterización,2945,2960,0.0,10890 10893,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2993,ES100832.xml,9913,estudio,2992,2999,0.0,10664,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2994,ES100832.xml,9930,concentración,3039,3052,0.0,10670,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2995,ES100832.xml,9947,CMI,3073,3076,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
2996,ES100832.xml,10017,describen,3107,3116,0.0,0,0.0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
2997,ES100832.xml,9966,hallazgos,3122,3131,0.0,10900 10903 10906 10909 10912,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3002,ES100832.xml,10072,signos,3299,3305,0.0,0,0.0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
3004,ES100832.xml,10110,alteraciones,3363,3375,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3005,ES100832.xml,10129,diagnostica,3408,3419,0.0,10940,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3008,ES100832.xml,10180,estudio,3474,3481,0.0,10946 10949 10952,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3009,ES100832.xml,10235,muestra,3495,3502,0.0,0,0.0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
3012,ES100832.xml,10254,hallazgos,3576,3585,0.0,10708,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3013,ES100832.xml,10271,causas,3615,3621,0.0,10714 10717 10720,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3015,ES100832.xml,10307,septicemia,3674,3684,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3018,ES100775.xml,1818,evolución,69,78,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3020,ES100775.xml,1856,exploración,125,136,0.0,2402,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3021,ES100775.xml,1873,arañazos,173,181,0.0,2223,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3026,ES100775.xml,1907,VSG,316,319,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3027,ES100775.xml,1926,PCR,329,332,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3028,ES100775.xml,1945,hemocultivo,344,355,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3029,ES100775.xml,1964,persistencia,374,386,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3032,ES100775.xml,2019,serología,487,496,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3033,ES100775.xml,2038,inicia,524,530,2072.0,0,0.0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
3034,ES100775.xml,2055,tratamiento,531,542,0.0,2346,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3035,ES100775.xml,2078,desapareciendo,560,574,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3037,ES100775.xml,2114,iniciado,606,614,2148.0,0,0.0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
3038,ES100775.xml,2131,tratamiento,618,629,0.0,2352,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3039,ES100775.xml,2154,confirma,649,657,0.0,2380,0.0,ACTUAL,0.0,IS-CONTAINED,EVIDENTIAL,FINITE,POS
3040,ES100775.xml,2171,diagnóstico,661,672,0.0,2386,0.0,ACTUAL,0.0,IS-CONTAINED,0,FINITE,POS
3041,ES100775.xml,2188,serología,697,706,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3043,ES100946.xml,8322,radiografía,88,99,0.0,10034 10037,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3044,ES100946.xml,8337,mostraba,107,115,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
3046,ES100946.xml,8367,tomografía,227,237,0.0,10044 10047,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3047,ES100946.xml,8382,presentaba,252,262,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
3049,ES100946.xml,8412,destrucción,288,299,0.0,9821,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3051,ES100946.xml,8442,resecciónbiopsia,395,412,0.0,10057,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3052,ES100946.xml,8457,incisión,436,444,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3053,ES100946.xml,8472,expuso,461,467,0.0,10060 10063 10066,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3054,ES100946.xml,8487,mostraba,485,493,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
3055,ES100946.xml,8502,superficie,497,507,0.0,9833,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3057,ES100946.xml,8532,rodeaba,582,589,0.0,9845,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3058,ES100946.xml,8547,curetaje,646,654,0.0,9851,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3059,ES100946.xml,8562,reconstruyó,677,688,0.0,10074 10077,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3060,ES100946.xml,8577,repuso,707,713,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3061,ES100946.xml,8592,complicaciones,733,747,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
3062,ES100946.xml,8607,fragmentos,822,832,0.0,10084 10087,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3063,ES100946.xml,8622,tomaron,915,922,0.0,10094 10097,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3064,ES100946.xml,8637,fijarse,950,957,0.0,9863,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3065,ES100946.xml,8652,incluyeron,977,987,0.0,9869,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3066,ES100946.xml,8667,procesaron,1005,1015,0.0,9875 9878,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3067,ES100946.xml,8682,cortaron,1048,1056,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3068,ES100946.xml,8697,tiñeron,1090,1097,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3069,ES100946.xml,8712,estudio,1137,1144,0.0,10104 10107 10110 10113 10116 10119 10122 10125 10128 10131 10134,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3070,ES100946.xml,8727,método,1202,1208,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3071,ES100946.xml,8742,anticuerpos,1248,1259,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3072,ES100946.xml,8757,proteína,1337,1345,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3074,ES100946.xml,8787,enolasa,1427,1434,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3075,ES100946.xml,8802,CD57,1491,1495,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3076,ES100946.xml,8817,CD34,1534,1538,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3080,ES100946.xml,8877,proceso,1708,1715,0.0,10150 10153 10156,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3081,ES100946.xml,8892,protocolo,1740,1749,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3082,ES100946.xml,8907,controles,1771,1780,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3083,ES100946.xml,8922,hibridización,1808,1821,0.0,9885 9888 9891 9894,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3084,ES100946.xml,8937,FISH,1849,1853,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3085,ES100946.xml,8952,procedimiento,2000,2013,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3086,ES100946.xml,8967,examinaron,2049,2059,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3087,ES100946.xml,8982,estudiados,2140,2150,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3088,ES100946.xml,8997,constituídos,2249,2261,0.0,10164 10167,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3089,ES100946.xml,9012,densidad,2400,2408,0.0,10174 10177 10180 10183,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3090,ES100946.xml,9027,variables,2449,2458,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3091,ES100946.xml,9042,mostrando,2478,2487,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
3092,ES100946.xml,9057,aspecto,2488,2495,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3093,ES100946.xml,9072,apreciaron,2511,2521,0.0,10192 10195 10198 10201,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,NEG
3094,ES100946.xml,9087,observaron,2561,2571,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,NEG
3097,ES100946.xml,9132,identificaron,2654,2667,0.0,10210,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
3098,ES100946.xml,9147,PIN,2752,2755,0.0,9903,0.0,HEDGED,0.0,BEFORE,0,FINITE,POS
3099,ES100946.xml,9162,examenes,2774,2782,0.0,10216,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3100,ES100946.xml,9177,inmunohistoquímica,2804,2822,0.0,10222 10225 10228 10231 10234 10237 10240 10243 10246 10249 10252,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3101,ES100946.xml,9192,mostró,2823,2829,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
3104,ES100946.xml,9237,vimentina,2901,2910,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3105,ES100946.xml,9252,proteína,2931,2939,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3106,ES100946.xml,9267,NSE,2947,2950,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3108,ES100946.xml,9297,CD57,2965,2969,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3109,ES100946.xml,9312,aactina,2971,2979,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3110,ES100946.xml,9327,desmina,2997,3004,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3111,ES100946.xml,9342,CD34,3007,3011,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3112,ES100946.xml,9357,proteína,3076,3084,0.0,10268 10271 10274,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3113,ES100946.xml,9372,identificaron,3125,3138,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
3114,ES100946.xml,9387,antígeno,3164,3172,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3115,ES100946.xml,9402,proteína,3259,3267,0.0,10282 10285 10288 10291,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3116,ES100946.xml,9417,NSE,3278,3281,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3117,ES100946.xml,9973,neurofilamentos,3288,3303,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3119,ES100946.xml,9447,hibridización,3346,3359,0.0,10006,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3120,ES100946.xml,9462,reveló,3386,3392,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
3121,ES100946.xml,9477,delección,3397,3406,0.0,10012,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3122,ES100946.xml,9492,pérdida,3505,3512,0.0,10018,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
3123,ES100947.xml,4495,antecedentes,23,35,0.0,5636 5639,0.0,ACTUAL,0,BEFORE,0,FINITE,NEG
3125,ES100947.xml,4531,rehabilitación,90,104,0.0,5646,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3126,ES100947.xml,4548,implante,119,127,0.0,5470,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3127,ES100947.xml,4565,cementada,227,236,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3128,ES100947.xml,4584,acudió,248,254,0.0,5652 5655,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3129,ES100947.xml,4601,control,257,264,0.0,5486,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3130,ES100947.xml,4618,relatar,269,276,0.0,0,0.0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,NEG
3131,ES100947.xml,4637,sintomatología,277,291,0.0,5492,0.0,ACTUAL,0,BEFORE,0,FINITE,NEG
3132,ES100947.xml,4654,examen,305,311,0.0,5662,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3133,ES100947.xml,4671,detectó,323,330,0.0,0,0.0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
3135,ES100947.xml,4707,bolsa,395,400,0.0,5504,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3137,ES100947.xml,4741,papel,478,483,0.0,5668 5671,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3138,ES100947.xml,4758,mostró,497,503,0.0,0,0.0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
3139,ES100947.xml,4777,contacto,507,515,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3140,ES100947.xml,4796,radiografía,556,567,0.0,5678,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3141,ES100947.xml,4813,observó,582,589,0.0,0,0.0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
3142,ES100947.xml,4832,área,593,597,0.0,5516,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3143,ES100947.xml,4849,tallado,659,666,0.0,5684,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3144,ES100947.xml,4866,levantó,718,725,0.0,5690,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3145,ES100947.xml,4883,observándose,769,781,0.0,0,0.0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
3146,ES100947.xml,4902,ocupaba,832,839,0.0,5522,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3148,ES100947.xml,4936,retirar,902,909,0.0,5696 5699,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3149,ES100947.xml,4953,estudio,969,976,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3150,ES100947.xml,4972,descontaminó,1026,1038,0.0,5706 5709,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3152,ES100947.xml,5008,ampliado,1140,1148,0.0,5716 5719,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3153,ES100947.xml,5025,acceder,1154,1161,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3155,ES100947.xml,5061,extrajo,1238,1245,0.0,5550,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3156,ES100947.xml,5078,particuló,1248,1257,0.0,5556,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3157,ES100947.xml,5095,servir,1263,1269,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3158,ES100947.xml,5114,reposicionado,1301,1314,0.0,5726 5729,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3159,ES100947.xml,5131,suturó,1320,1326,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3160,ES100947.xml,5150,reinstruido,1357,1368,0.0,5736 5739,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3161,ES100947.xml,5167,higiene,1372,1379,0.0,0,0.0,GENERIC,0,BEFORE,0,FINITE,POS
3162,ES100947.xml,5186,prescibió,1389,1398,0.0,5562 5565,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3165,ES100947.xml,5241,análisis,1523,1531,0.0,5746,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
3166,ES100947.xml,5292,evidenció,1548,1557,0.0,0,0.0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
